ret_20d_min,rsi_min,rsi_max,vol_min,dip_min,dip_max,adx_min,st_dir_up,cmf_min,body_pct_min,stoch_k_max,ut_gate,trades,win_rate,avg_pct,targets,stops,times
15,45,60,0.9,-12,-5,18,True,,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,,0.3,,False,11,54.54545454545454,2.5500568795515917,4,5,2
15,45,60,0.9,-12,-5,18,True,,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,,0.3,60.0,False,5,40.0,0.5499999999999975,1,3,1
15,45,60,0.9,-12,-5,18,True,,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,,0.3,70.0,False,11,54.54545454545454,2.5500568795515917,4,5,2
15,45,60,0.9,-12,-5,18,True,,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,,0.5,,False,11,54.54545454545454,2.5500568795515917,4,5,2
15,45,60,0.9,-12,-5,18,True,,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,,0.5,60.0,False,5,40.0,0.5499999999999975,1,3,1
15,45,60,0.9,-12,-5,18,True,,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,,0.5,70.0,False,11,54.54545454545454,2.5500568795515917,4,5,2
15,45,60,0.9,-12,-5,18,True,,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,,,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,18,True,-0.05,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,,70.0,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,18,True,-0.05,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,0.3,,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,18,True,-0.05,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,0.3,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,0.3,70.0,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,18,True,-0.05,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,0.5,,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,18,True,-0.05,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,0.5,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,-0.05,0.5,70.0,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,18,True,-0.05,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.0,,,False,7,71.42857142857143,4.8643750964382155,3,2,2
15,45,60,0.9,-12,-5,18,True,0.0,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.0,,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,18,True,0.0,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.0,,70.0,False,7,71.42857142857143,4.864375096438216,3,2,2
15,45,60,0.9,-12,-5,18,True,0.0,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.0,0.3,,False,7,71.42857142857143,4.8643750964382155,3,2,2
15,45,60,0.9,-12,-5,18,True,0.0,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.0,0.3,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,18,True,0.0,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.0,0.3,70.0,False,7,71.42857142857143,4.864375096438216,3,2,2
15,45,60,0.9,-12,-5,18,True,0.0,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.0,0.5,,False,7,71.42857142857143,4.8643750964382155,3,2,2
15,45,60,0.9,-12,-5,18,True,0.0,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.0,0.5,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,18,True,0.0,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.0,0.5,70.0,False,7,71.42857142857143,4.864375096438216,3,2,2
15,45,60,0.9,-12,-5,18,True,0.0,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,,,False,4,50.0,2.187499999999999,1,2,1
15,45,60,0.9,-12,-5,18,True,0.05,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,,60.0,False,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,,70.0,False,4,50.0,2.1874999999999996,1,2,1
15,45,60,0.9,-12,-5,18,True,0.05,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,0.3,,False,4,50.0,2.187499999999999,1,2,1
15,45,60,0.9,-12,-5,18,True,0.05,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,0.3,60.0,False,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,0.3,70.0,False,4,50.0,2.1874999999999996,1,2,1
15,45,60,0.9,-12,-5,18,True,0.05,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,0.5,,False,4,50.0,2.187499999999999,1,2,1
15,45,60,0.9,-12,-5,18,True,0.05,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,0.5,60.0,False,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,18,True,0.05,0.5,70.0,False,4,50.0,2.1874999999999996,1,2,1
15,45,60,0.9,-12,-5,18,True,0.05,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,,,,False,12,50.0,2.021215878965729,4,5,3
15,45,60,0.9,-12,-5,22,False,,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,,,60.0,False,6,33.33333333333333,-0.17433918791312783,1,3,2
15,45,60,0.9,-12,-5,22,False,,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,,,70.0,False,12,50.0,2.021215878965729,4,5,3
15,45,60,0.9,-12,-5,22,False,,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,,0.3,,False,12,50.0,2.021215878965729,4,5,3
15,45,60,0.9,-12,-5,22,False,,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,,0.3,60.0,False,6,33.33333333333333,-0.17433918791312783,1,3,2
15,45,60,0.9,-12,-5,22,False,,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,,0.3,70.0,False,12,50.0,2.021215878965729,4,5,3
15,45,60,0.9,-12,-5,22,False,,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,,0.5,,False,12,50.0,2.021215878965729,4,5,3
15,45,60,0.9,-12,-5,22,False,,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,,0.5,60.0,False,6,33.33333333333333,-0.17433918791312783,1,3,2
15,45,60,0.9,-12,-5,22,False,,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,,0.5,70.0,False,12,50.0,2.021215878965729,4,5,3
15,45,60,0.9,-12,-5,22,False,,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,-0.05,,,False,9,66.66666666666666,4.694954505287641,4,2,3
15,45,60,0.9,-12,-5,22,False,-0.05,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,-0.05,,60.0,False,3,66.66666666666666,5.651321624173749,1,0,2
15,45,60,0.9,-12,-5,22,False,-0.05,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,-0.05,,70.0,False,9,66.66666666666666,4.694954505287641,4,2,3
15,45,60,0.9,-12,-5,22,False,-0.05,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,-0.05,0.3,,False,9,66.66666666666666,4.694954505287641,4,2,3
15,45,60,0.9,-12,-5,22,False,-0.05,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,-0.05,0.3,60.0,False,3,66.66666666666666,5.651321624173749,1,0,2
15,45,60,0.9,-12,-5,22,False,-0.05,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,-0.05,0.3,70.0,False,9,66.66666666666666,4.694954505287641,4,2,3
15,45,60,0.9,-12,-5,22,False,-0.05,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,-0.05,0.5,,False,9,66.66666666666666,4.694954505287641,4,2,3
15,45,60,0.9,-12,-5,22,False,-0.05,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,-0.05,0.5,60.0,False,3,66.66666666666666,5.651321624173749,1,0,2
15,45,60,0.9,-12,-5,22,False,-0.05,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,-0.05,0.5,70.0,False,9,66.66666666666666,4.694954505287641,4,2,3
15,45,60,0.9,-12,-5,22,False,-0.05,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.0,,,False,8,62.5,3.7818238184485944,3,2,3
15,45,60,0.9,-12,-5,22,False,0.0,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.0,,60.0,False,3,66.66666666666666,5.651321624173749,1,0,2
15,45,60,0.9,-12,-5,22,False,0.0,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.0,,70.0,False,8,62.5,3.781823818448595,3,2,3
15,45,60,0.9,-12,-5,22,False,0.0,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.0,0.3,,False,8,62.5,3.7818238184485944,3,2,3
15,45,60,0.9,-12,-5,22,False,0.0,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.0,0.3,60.0,False,3,66.66666666666666,5.651321624173749,1,0,2
15,45,60,0.9,-12,-5,22,False,0.0,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.0,0.3,70.0,False,8,62.5,3.781823818448595,3,2,3
15,45,60,0.9,-12,-5,22,False,0.0,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.0,0.5,,False,8,62.5,3.7818238184485944,3,2,3
15,45,60,0.9,-12,-5,22,False,0.0,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.0,0.5,60.0,False,3,66.66666666666666,5.651321624173749,1,0,2
15,45,60,0.9,-12,-5,22,False,0.0,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.0,0.5,70.0,False,8,62.5,3.781823818448595,3,2,3
15,45,60,0.9,-12,-5,22,False,0.0,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.05,,,False,5,40.0,0.9907929745042484,1,2,2
15,45,60,0.9,-12,-5,22,False,0.05,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.05,,60.0,False,2,50.0,2.4769824362606228,0,0,2
15,45,60,0.9,-12,-5,22,False,0.05,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.05,,70.0,False,5,40.0,0.9907929745042487,1,2,2
15,45,60,0.9,-12,-5,22,False,0.05,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.05,0.3,,False,5,40.0,0.9907929745042484,1,2,2
15,45,60,0.9,-12,-5,22,False,0.05,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.05,0.3,60.0,False,2,50.0,2.4769824362606228,0,0,2
15,45,60,0.9,-12,-5,22,False,0.05,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.05,0.3,70.0,False,5,40.0,0.9907929745042487,1,2,2
15,45,60,0.9,-12,-5,22,False,0.05,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.05,0.5,,False,5,40.0,0.9907929745042484,1,2,2
15,45,60,0.9,-12,-5,22,False,0.05,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.05,0.5,60.0,False,2,50.0,2.4769824362606228,0,0,2
15,45,60,0.9,-12,-5,22,False,0.05,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,False,0.05,0.5,70.0,False,5,40.0,0.9907929745042487,1,2,2
15,45,60,0.9,-12,-5,22,False,0.05,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,,,,False,11,54.54545454545454,2.5500568795515917,4,5,2
15,45,60,0.9,-12,-5,22,True,,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,,,60.0,False,5,40.0,0.5499999999999975,1,3,1
15,45,60,0.9,-12,-5,22,True,,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,,,70.0,False,11,54.54545454545454,2.5500568795515917,4,5,2
15,45,60,0.9,-12,-5,22,True,,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,,0.3,,False,11,54.54545454545454,2.5500568795515917,4,5,2
15,45,60,0.9,-12,-5,22,True,,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,,0.3,60.0,False,5,40.0,0.5499999999999975,1,3,1
15,45,60,0.9,-12,-5,22,True,,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,,0.3,70.0,False,11,54.54545454545454,2.5500568795515917,4,5,2
15,45,60,0.9,-12,-5,22,True,,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,,0.5,,False,11,54.54545454545454,2.5500568795515917,4,5,2
15,45,60,0.9,-12,-5,22,True,,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,,0.5,60.0,False,5,40.0,0.5499999999999975,1,3,1
15,45,60,0.9,-12,-5,22,True,,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,,0.5,70.0,False,11,54.54545454545454,2.5500568795515917,4,5,2
15,45,60,0.9,-12,-5,22,True,,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,,,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,22,True,-0.05,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,,70.0,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,22,True,-0.05,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,0.3,,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,22,True,-0.05,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,0.3,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,0.3,70.0,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,22,True,-0.05,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,0.5,,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,22,True,-0.05,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,0.5,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,-0.05,0.5,70.0,False,8,75.0,5.75632820938344,4,2,2
15,45,60,0.9,-12,-5,22,True,-0.05,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.0,,,False,7,71.42857142857143,4.8643750964382155,3,2,2
15,45,60,0.9,-12,-5,22,True,0.0,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.0,,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,22,True,0.0,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.0,,70.0,False,7,71.42857142857143,4.864375096438216,3,2,2
15,45,60,0.9,-12,-5,22,True,0.0,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.0,0.3,,False,7,71.42857142857143,4.8643750964382155,3,2,2
15,45,60,0.9,-12,-5,22,True,0.0,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.0,0.3,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,22,True,0.0,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.0,0.3,70.0,False,7,71.42857142857143,4.864375096438216,3,2,2
15,45,60,0.9,-12,-5,22,True,0.0,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.0,0.5,,False,7,71.42857142857143,4.8643750964382155,3,2,2
15,45,60,0.9,-12,-5,22,True,0.0,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.0,0.5,60.0,False,2,100.0,10.375000000000002,1,0,1
15,45,60,0.9,-12,-5,22,True,0.0,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.0,0.5,70.0,False,7,71.42857142857143,4.864375096438216,3,2,2
15,45,60,0.9,-12,-5,22,True,0.0,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,,,False,4,50.0,2.187499999999999,1,2,1
15,45,60,0.9,-12,-5,22,True,0.05,,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,,60.0,False,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,,70.0,False,4,50.0,2.1874999999999996,1,2,1
15,45,60,0.9,-12,-5,22,True,0.05,,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,0.3,,False,4,50.0,2.187499999999999,1,2,1
15,45,60,0.9,-12,-5,22,True,0.05,0.3,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,0.3,60.0,False,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,0.3,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,0.3,70.0,False,4,50.0,2.1874999999999996,1,2,1
15,45,60,0.9,-12,-5,22,True,0.05,0.3,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,0.5,,False,4,50.0,2.187499999999999,1,2,1
15,45,60,0.9,-12,-5,22,True,0.05,0.5,,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,0.5,60.0,False,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,0.5,60.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-12,-5,22,True,0.05,0.5,70.0,False,4,50.0,2.1874999999999996,1,2,1
15,45,60,0.9,-12,-5,22,True,0.05,0.5,70.0,True,1,100.0,8.75,0,0,1
15,45,60,0.9,-9,-5,15,False,,,,False,9,55.55555555555556,2.811180630563057,4,4,1
15,45,60,0.9,-9,-5,15,False,,,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,,,60.0,False,3,33.33333333333333,-1.7763568394002505e-15,1,2,0
15,45,60,0.9,-9,-5,15,False,,,60.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,,,70.0,False,9,55.55555555555556,2.811180630563057,4,4,1
15,45,60,0.9,-9,-5,15,False,,,70.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,,0.3,,False,9,55.55555555555556,2.811180630563057,4,4,1
15,45,60,0.9,-9,-5,15,False,,0.3,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,,0.3,60.0,False,3,33.33333333333333,-1.7763568394002505e-15,1,2,0
15,45,60,0.9,-9,-5,15,False,,0.3,60.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,,0.3,70.0,False,9,55.55555555555556,2.811180630563057,4,4,1
15,45,60,0.9,-9,-5,15,False,,0.3,70.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,,0.5,,False,9,55.55555555555556,2.811180630563057,4,4,1
15,45,60,0.9,-9,-5,15,False,,0.5,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,,0.5,60.0,False,3,33.33333333333333,-1.7763568394002505e-15,1,2,0
15,45,60,0.9,-9,-5,15,False,,0.5,60.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,,0.5,70.0,False,9,55.55555555555556,2.811180630563057,4,4,1
15,45,60,0.9,-9,-5,15,False,,0.5,70.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,,,False,7,71.42857142857143,5.328660810723932,4,2,1
15,45,60,0.9,-9,-5,15,False,-0.05,,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,,60.0,False,1,100.0,12.000000000000004,1,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,,60.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,,70.0,False,7,71.42857142857143,5.328660810723932,4,2,1
15,45,60,0.9,-9,-5,15,False,-0.05,,70.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,0.3,,False,7,71.42857142857143,5.328660810723932,4,2,1
15,45,60,0.9,-9,-5,15,False,-0.05,0.3,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,0.3,60.0,False,1,100.0,12.000000000000004,1,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,0.3,60.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,0.3,70.0,False,7,71.42857142857143,5.328660810723932,4,2,1
15,45,60,0.9,-9,-5,15,False,-0.05,0.3,70.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,0.5,,False,7,71.42857142857143,5.328660810723932,4,2,1
15,45,60,0.9,-9,-5,15,False,-0.05,0.5,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,0.5,60.0,False,1,100.0,12.000000000000004,1,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,0.5,60.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,-0.05,0.5,70.0,False,7,71.42857142857143,5.328660810723932,4,2,1
15,45,60,0.9,-9,-5,15,False,-0.05,0.5,70.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.0,,,False,6,66.66666666666666,4.216770945844585,3,2,1
15,45,60,0.9,-9,-5,15,False,0.0,,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.0,,60.0,False,1,100.0,12.000000000000004,1,0,0
15,45,60,0.9,-9,-5,15,False,0.0,,60.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.0,,70.0,False,6,66.66666666666666,4.216770945844586,3,2,1
15,45,60,0.9,-9,-5,15,False,0.0,,70.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.0,0.3,,False,6,66.66666666666666,4.216770945844585,3,2,1
15,45,60,0.9,-9,-5,15,False,0.0,0.3,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.0,0.3,60.0,False,1,100.0,12.000000000000004,1,0,0
15,45,60,0.9,-9,-5,15,False,0.0,0.3,60.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.0,0.3,70.0,False,6,66.66666666666666,4.216770945844586,3,2,1
15,45,60,0.9,-9,-5,15,False,0.0,0.3,70.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.0,0.5,,False,6,66.66666666666666,4.216770945844585,3,2,1
15,45,60,0.9,-9,-5,15,False,0.0,0.5,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.0,0.5,60.0,False,1,100.0,12.000000000000004,1,0,0
15,45,60,0.9,-9,-5,15,False,0.0,0.5,60.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.0,0.5,70.0,False,6,66.66666666666666,4.216770945844586,3,2,1
15,45,60,0.9,-9,-5,15,False,0.0,0.5,70.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.05,,,False,3,33.33333333333333,-1.1842378929335002e-15,1,2,0
15,45,60,0.9,-9,-5,15,False,0.05,,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.05,,60.0,False,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.05,,60.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.05,,70.0,False,3,33.33333333333333,-5.921189464667501e-16,1,2,0
15,45,60,0.9,-9,-5,15,False,0.05,,70.0,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.05,0.3,,False,3,33.33333333333333,-1.1842378929335002e-15,1,2,0
15,45,60,0.9,-9,-5,15,False,0.05,0.3,,True,0,0.0,0.0,0,0,0
15,45,60,0.9,-9,-5,15,False,0.05,0.3,60.0,False,0,0.0,0.0,0,0,0
